datetime,Sales,direct,retail sales,unknown sales,applications,net applications
2022-03-28,0.4215665639568813,0.6701734741195378,0.7105457157867024,0.15946894257197095,0.4777198267301812,0.656511981276911
2022-03-29,0.4401224103388961,0.3045534988190671,0.45729958327181197,0.37862737237479804,0.2078840205307436,0.7219491136049562
2022-03-30,0.32833669631995155,0.3349871129752695,0.5484580771411088,0.3443638264414447,0.5554121563676311,0.7358625456511629
2022-03-31,0.5138335795333804,0.29654210354863486,0.5789716843511995,0.4202379800458066,0.855967627913684,0.4476316704262723
2022-04-01,0.8344782449899142,0.6968689069071294,0.08525850307509986,0.5232396670285798,0.041291427152428256,0.03278200085318406
2022-04-02,0.2861361868355815,0.46604516920803907,0.48343339340388825,0.31001547694644227,0.3624447243553206,0.7427781637562597
2022-04-03,0.2225565831802937,0.4964916752871542,0.7510651494167727,0.46744338641153393,0.5631342731292548,0.5543967851941949
2022-04-04,0.46650487864412704,0.7765314017742291,0.3951268798591191,0.2128803086777402,0.6627423791450727,0.6647641414440495
2022-04-05,0.36601321883233817,0.24816854146027512,0.6407645600399118,0.3326046922277561,0.47502490337046244,0.7196837310489694
2022-04-06,0.28355075438264077,0.5692943554378997,0.618986846140272,0.048259726280712595,0.6724351632438214,0.6046524900967185
2022-04-07,0.3840252507315305,0.4571593501015764,0.7088845261737312,0.22866515889654979,0.8228658350512391,0.4165797234769135
2022-04-08,0.3109336027081421,0.6945126053836985,0.4398735727772701,0.32698794685690624,0.6164936060312725,0.5683244282957672
2022-04-09,0.3486457160569051,0.1785824717699701,0.6801665051156417,0.2825391828339108,0.43897154489926415,0.3710775857023476
2022-04-10,0.15999447692458718,0.749390004072348,0.940196762184259,0.3759784026787535,0.7779032084526248,0.5790603239754781
2022-04-11,0.24352522675440724,0.7832762674834275,0.12308309359505698,0.3035438034567368,0.5650287215872918,0.754431144142573
2022-04-12,0.5304334146234975,0.18701074397589112,0.44128115708476623,0.09553943548848745,0.9150525867722653,0.7360321226516443
2022-04-13,0.334398009468977,0.5658108564097767,0.5336594274789416,0.4085486512768467,0.4610596847311338,0.7179648941107287
2022-04-14,0.3880017174505487,0.50611195168102,0.3736505187246796,0.287626352268606,0.4636730242680215,0.7029935526206993
2022-04-15,0.19384568473181912,0.556316063562407,0.5307800531544405,0.45424347283586053,0.5285950503484943,0.5588611512771086
2022-04-16,0.28466922016090346,0.26713953559185777,0.606532492256996,0.40020923770447303,0.49871429855517657,0.8097614358774562
2022-04-17,0.22991570893232116,0.3267378380833196,0.3325360013271845,0.0,0.23916136296132198,0.5034756243101597
2022-04-18,0.389272089187612,0.5951615253565545,0.08584315674360343,0.1929195637083911,0.37631968143699923,0.6237957406123202
2022-04-19,0.5284506494465944,0.14258087569183586,0.5145509886241554,0.15015547381027725,0.5943220549877196,0.4986800266148551
2022-04-20,0.48591731961344553,0.5206797637997933,0.5272577830008421,0.17309198097797532,0.3878084511372759,0.5884048395451964
2022-04-21,0.32308482971307817,0.8815411844913985,0.6125513266214432,0.40682645879599855,0.4966551401689563,0.7427780160728478
2022-04-22,0.5858120687495099,0.49656524024201953,0.5850438451178716,0.2017372213929375,0.467558278166748,0.5315923539056302
2022-04-23,0.518923004351153,0.3601986812267245,0.48886157903498584,0.2582532754679213,0.7369745122587793,0.5735238682445951
2022-04-24,0.2676335739349466,0.508736610885181,0.5576153521280828,0.44943808985231737,0.7991530705746527,0.7354701752455569
2022-04-25,0.3109350426690394,0.22102838372809286,0.7933042288635529,0.31377975701947936,0.7921912694191394,0.8725131100640112
2022-04-26,0.4868641662098969,0.7123495715244299,0.517393360424217,0.36409062304172213,0.3892758379124104,0.71944251520212
2022-04-27,0.3498327032577916,0.34158639196670026,0.6535106467826478,0.24048902657095791,0.5321815521387733,0.6540048077786264
2022-04-28,0.20211961951736107,0.4976234338932267,0.580227471846111,0.4898307298507104,0.8327525251846511,0.4883043185427163
2022-04-29,0.4692517812428778,0.33762194240410404,0.4604965032949099,0.285533662332245,0.9523729104828945,0.9025971036067354
2022-04-30,0.4054145704262556,0.6844961844751358,0.10387931690987084,0.374012423264371,0.6607294641944682,0.523202650348885
2022-05-01,0.5081851738593768,0.8394861613487097,0.12458226098906455,0.5599828464044131,0.21343407392089372,0.030890532563030593
2022-05-02,0.4962385027724966,0.38208572685784903,0.5044444510821172,0.3528162130910868,0.47893482980446067,0.29917152461584595
2022-05-03,0.15589236645201543,0.3624569903754238,0.6528495198336076,0.3991355961003574,0.7271296245800905,0.5943313085952382
2022-05-04,0.2923182336800366,0.547522192978808,0.5309536064083668,0.37806938777739274,0.4426472152731308,0.6860672168344485
2022-05-05,0.26513251954755,0.44140947085539106,0.4801103640078569,0.2345896888963321,0.6178882111621261,0.6481568445471525
2022-05-06,0.527066216342876,0.5386901915552362,0.38952558686160377,0.47222387758703366,0.6529892515955231,0.8729302717336512
2022-05-07,0.17898238422962165,0.6131935515151963,0.20815128338691113,0.276401023230363,0.7239091998447966,0.7876884050692086
2022-05-08,0.34010299899480456,0.17123030704794395,0.0,0.4525637869109722,0.5928110616652479,0.5526109679661312
2022-05-09,0.4017119386385245,0.7645872803267029,0.48953853496863153,0.1574859657465709,0.4169455892955458,0.8453295135566612
2022-05-10,0.5136037382025979,0.5134126396600506,0.595613625799248,0.5304633615232466,0.6775156730210783,0.5426425785997304
2022-05-11,0.38208660494474145,0.6097414619369605,0.3132852687069726,0.35753139369213316,0.5537381618239652,0.5376969141555472
2022-05-12,0.17852606947093674,0.38794613494195884,0.8008170653540844,0.10686516281915356,0.5008012584164437,0.7027020363339004
2022-05-13,0.25296539336112694,0.49338406803651924,0.5024404746258536,0.2961009385562233,0.5101720278535142,0.5913580869547682
2022-05-14,0.4265115175911588,0.49239984535183423,0.6826318712515488,0.329579050402669,0.7711642726084178,0.7176890566017515
2022-05-15,0.3340693697763307,0.3402376675572488,0.6037427011096564,0.18810522091683204,0.7386019472420053,0.5068418375938348
2022-05-16,0.2801837824815825,0.4182559541744486,0.6309686557989035,0.4294179401489382,0.8135718741568153,0.9021903241871262
2022-05-17,0.5585877714167088,0.27904314779383943,0.7140777332648506,0.45596967030750035,0.37354580410509697,0.6351725648760623
2022-05-18,0.6131864470810108,0.4417472841510717,0.6821453103880418,0.13238601832606925,0.5674917823808827,0.6901995369885995
2022-05-19,0.48496110698022843,0.04072959576713481,0.6584884108861325,0.2762455930148352,0.5197190369943946,0.5831541880638867
2022-05-20,0.2775333387370629,0.542978808350026,0.3300524870799082,0.22567791279691593,0.45127386846592676,0.5976707057557032
2022-05-21,0.31927459099282585,0.30066559929227854,0.4180169750164001,0.4080246719914925,0.5134961233108157,0.67291484522036
2022-05-22,0.2899718406749243,0.4179338635347981,0.6103715886577606,0.355849068383709,0.325504763164038,0.5851601043160604
2022-05-23,0.2239126947218918,0.5309111315904019,0.36451793799608756,0.31883745046110923,0.6561906628829693,0.6547990041995221
2022-05-24,0.33868936389841175,0.423659132380383,0.32552534949783896,0.16261977606416064,0.7556118574151651,0.6408724781169055
2022-05-25,0.18503587894856427,0.40292454788282905,0.49811166316206823,0.1537822950232959,0.6372338473877578,0.8778312423713502
2022-05-26,0.3300579551469014,0.24314656170012738,0.6327617837542859,0.3981623155996855,0.5934012312049337,0.6732616088430903
2022-05-27,0.26468872243828045,0.5700269734631919,0.616174043314668,0.3147268639665185,0.5130240032596066,0.8971002828095552
2022-05-28,0.3195092340955169,0.4028472323843528,0.5168551165289083,0.29376495368094657,0.526939752931739,0.6545278568643336
2022-05-29,0.3906747100160778,0.26144229380107986,0.6352658951748741,0.4497211375794107,0.7581152863873215,0.5543274749601017
2022-05-30,0.34094434899518866,0.39953941596236564,0.3443127442703131,0.33979200322625547,0.45548181450802816,0.7965797307435668
2022-05-31,0.6984703900414514,0.9499678059506356,0.2591224471752024,0.5485656621432807,0.2385466097222275,0.03159753030763221
2022-06-01,0.28689986507025944,0.48032542614956575,0.3588517657615792,0.371500814534126,0.7051117814286264,0.6552907243805942
2022-06-02,0.036011132417985925,0.4095492408194924,0.7104653621063085,0.4652364213819429,0.22121587155706776,0.709611090047245
2022-06-03,0.27854538816370567,0.381856682733293,0.6902603169636626,0.25459717779562285,0.5914864036589224,0.6552507490243135
2022-06-04,0.3476539890189758,0.3759917084340958,0.41214977376118467,0.25714921509472644,0.9999999999999999,0.5924434301640935
2022-06-05,0.6149142154205858,0.6957496028577321,0.5554319952249821,0.3247534884322635,0.8832204340288347,0.5666696184870061
2022-06-06,0.09842644820731006,0.6608807307856204,0.471070975958097,0.1958903420787145,0.9080363155589896,0.502147391355337
2022-06-07,0.25094561270124793,0.4350154157890397,0.5109985688693891,0.3538042853873442,0.5223958202724971,0.7850039193262909
2022-06-08,0.5591556361022554,0.05864091251135922,0.28328363089434394,0.24217398289904193,0.6430823478111515,0.6854670664829441
2022-06-09,0.6366787413611962,0.770251446964036,0.5112849255244846,0.36163340883964,0.6227459839968016,0.5513463716062504
2022-06-10,0.1834974221105305,0.35343976656886844,0.9026040984230884,0.21864957265434873,0.47001032535731846,0.6626399895753486
2022-06-11,0.15853622394108752,0.4992394527824301,0.821475635277724,0.33908061962645586,0.554643175513906,0.7014768506345378
2022-06-12,0.4317037907610213,0.6970958105386282,0.6264225058398881,0.41177148162480703,0.2626678010894784,0.6996680552600298
2022-06-13,0.28161004086549934,0.1969781839779896,0.6597836023577527,0.19975646675848138,0.379778678023328,0.6715728454985073
2022-06-14,0.46306789224668454,0.7201885901766838,0.23978061210509583,0.21619023068023294,0.9030939671506747,0.559741950938985
2022-06-15,0.4659400907480664,0.677918847304279,0.38359747818466117,0.4104172714424128,0.4914266125175861,0.5986745769345522
2022-06-16,0.12973209082572995,0.1864149158113707,0.5003321755694253,0.290987915726695,0.2735606842465703,0.7970333432949573
2022-06-17,0.43135016912631885,0.7116485711219422,0.6206842955385615,0.20203786450532182,0.7970310771329102,0.6902615193137378
2022-06-18,0.32230751522562096,0.8559310365358301,0.3608822120332652,0.2371335448840193,0.24601942181904143,0.535100714112794
2022-06-19,0.3616891589690101,0.38604352226033767,0.4262558207970065,0.34408272196449563,0.34965076008895135,0.4949211965180159
2022-06-20,0.3981598203749511,0.7151791085709984,0.4731821432164357,0.4134218587701872,0.5686936269433128,0.3874528033820871
2022-06-21,0.4655618993603121,0.6029062827680889,0.4300747863449562,0.35942719298445647,0.5397549424819034,0.9047864600393395
2022-06-22,0.4661576042009149,0.554734394410921,0.2821845562619023,0.4279347721519394,0.46974774753642756,0.5880056727850556
2022-06-23,0.2371070772945525,0.5958465468034453,0.41314386763902144,0.30781025866458744,0.47433564121329796,0.8369447301105137
2022-06-24,0.3602361461350543,0.4148302751953251,0.4968594932974414,0.4450096218590187,0.534438619401062,0.888377234706094
2022-06-25,0.23359151066683126,0.6496916284952374,0.5641246435127146,0.25046869941075633,0.699612342661421,0.8543100778004421
2022-06-26,0.3879706290739299,0.3578072525509268,0.8135322751100736,0.23141939104047463,0.4549956091666828,0.599001314970214
2022-06-27,0.4876989110747,0.5036723064848604,0.34765799915273965,0.16382730808381527,0.652835429791996,0.6782726049479388
2022-06-28,0.47888258553529084,0.5087645876024376,0.7099255578361948,0.4198406448464638,0.5047874557136682,0.7302656528400739
2022-06-29,0.34369091853861045,0.5219834180795967,0.6670647281314467,0.4414458603796001,0.6456025911492154,0.5563417302114565
2022-06-30,0.5784643879220954,0.8678056513588612,0.10560953285559027,1.0,0.14537054415139913,0.0
2022-07-01,0.46992044774864483,0.49668073622098274,0.686432542106746,0.3845597709522979,0.620501223835714,0.6776338123470897
2022-07-02,0.47458095432963543,0.5855487333432344,0.497589909653127,0.42013658661057407,0.8629006225940153,0.7454527238031485
2022-07-03,0.2774836419569513,0.33243502192397056,0.2856697905290623,0.33331842238996634,0.5745617458377331,0.602874474342529
2022-07-04,0.22220944940610737,0.8914344395831082,0.06604040306581271,0.40273569214175975,0.8071126042670459,0.7868203019097523
2022-07-05,0.44979033234919386,0.6614576776324939,0.26331263725101894,0.4466811462863072,0.49699254794798053,0.48005654437650824
2022-07-06,0.5099538680911102,0.7832873887907843,0.735309292082121,0.3444170990098121,0.7476033314227657,0.8050220829981489
2022-07-07,0.31087209361574475,0.5434588420449861,0.6571631260741532,0.2210302799904795,0.8048068352326782,0.6337726346225134
2022-07-08,0.34529098869212527,0.68108312969362,0.8987194138973168,0.4863248046198476,0.6217477091091491,0.8935547256646682
2022-07-09,0.2152055458128727,0.6244018602249879,0.48597085055658085,0.18558804222171985,0.4648931047642081,0.7221061451588779
2022-07-10,0.29912940982934877,0.1946482175694454,0.5634903153765939,0.29886391261498946,0.41612022114454206,0.5240498926643553
2022-07-11,0.24448490836563858,0.508963790712812,0.36776701887215124,0.31538109952604887,0.5646861230186514,0.630392606422297
2022-07-12,0.20969106067302012,0.562547176468113,0.11259901453598031,0.25842041672328253,0.7645558162938181,0.5086732141474386
2022-07-13,0.34435719560523415,0.23797224259697303,0.4130411216820502,0.24610255003455497,0.7719348220664513,0.6823591284954149
2022-07-14,0.5425560145657904,0.4410084872970763,0.22889497972563755,0.30762161835540613,0.4006902877546027,0.7020704131698632
2022-07-15,0.4393531224327355,0.5842454185571185,0.2580569052849434,0.4026226847714134,0.4431394920432373,0.4563038983214397
2022-07-16,0.13011857921307007,0.5654986547626389,0.5314797558520058,0.31113506688437575,0.37945046605470045,0.7946192572815095
2022-07-17,0.3513759651326227,0.5529620356355386,0.40625317641322556,0.14248227626725188,0.6046948313205505,0.5242445833617548
2022-07-18,0.2075474027464408,0.3849486294654971,0.4180017848209231,0.0014313099888132452,0.5002454825367529,0.9371738775001074
2022-07-19,0.47559000246196004,0.41457997582162154,0.8000876267807681,0.24473843738517995,0.6484107450623303,0.8438437995644372
2022-07-20,0.3804115196802408,0.4313148998781705,0.6805575894160943,0.3163093550903888,0.2865402353682852,0.6879586830593943
2022-07-21,0.4120558739957284,0.6513697964079237,0.5689916488273222,0.3180634187345984,0.7091126065463934,0.6627527063730333
2022-07-22,0.492860134123388,0.16036763297418266,0.2867091214774482,0.3240700972469035,0.18723990852766106,0.6575464591523333
2022-07-23,0.638160193421421,0.5823003131099779,0.2501190378793401,0.3747356349948736,0.47576965281248873,0.5595370593322738
2022-07-24,0.573326591352849,0.49190453549950597,0.6377480746286638,0.3768190825154796,0.23477023817681728,0.6404751340606749
2022-07-25,0.2560366221223905,0.8790056793599896,0.43250264784178205,0.377665535420311,0.6311479822028505,0.7005621969845737
2022-07-26,0.20846927805375448,0.39627779846745304,0.4278450640058914,0.2913315209468995,0.64874368157377,0.534261559462369
2022-07-27,0.33695377317074626,0.1982312539181902,0.613122486422382,0.25496629817268823,0.5448188983873943,1.0
2022-07-28,0.291167013691088,0.3330382084057283,0.867454911364398,0.20090962526769032,0.47890755692759,0.6638458473788486
2022-07-29,0.5296936468125732,0.24790169533576234,0.7207568284249334,0.2448983072629143,0.5906265272770503,0.8263769867989534
2022-07-30,0.9137753696060251,0.781090891793006,0.4120846692798178,0.3143814317211635,0.07929541395508274,0.028428163671257417
2022-07-31,0.5684328320975801,0.18122343972006905,0.44938927594773304,0.4364524108059016,0.3719950214396218,0.6091852363824829
2022-08-01,0.47575667776772435,0.8110376178027865,0.7560818578964695,0.2931491785244482,0.26025957071284345,0.8119392979809352
2022-08-02,0.540642034112287,0.34274847602098246,0.5981011029956512,0.38493687630656137,0.4785998531522895,0.5856150898825832
2022-08-03,0.13058984698442616,0.7652552361217151,0.6060814608598163,0.25766658514071406,0.428882059395422,0.6140030750624766
2022-08-04,0.38506159935285855,0.20280318842420808,0.5103512423763162,0.2401231766744635,0.9193936765797689,0.6194513678011208
2022-08-05,0.5150437064388832,0.39486069898045706,0.453944987362514,0.04106372278882861,0.39862290681806967,0.7259176461096762
2022-08-06,0.2900875096105856,0.21246491728460015,0.7879545173231378,0.3300645018039591,0.40496624850509144,0.7878613848029711
2022-08-07,0.4243494947877766,0.3009952055573668,0.41605079012116797,0.6348264968506615,0.2800586786471331,0.5834688315090264
2022-08-08,0.4063639143484624,0.5779235381499165,0.5127406140031615,0.15054568870283183,0.36448037841646774,0.8441410985849577
2022-08-09,0.10262299903797989,0.28716477308483646,0.48916535594362787,0.23210690859715735,0.6391302955641933,0.6641964125691413
2022-08-10,0.43065550202669634,0.4887453304416911,0.7173250671530306,0.4947658796078167,0.4270884573121312,0.4255690812453079
2022-08-11,0.27377911255649223,0.6300711630165781,0.757562121673579,0.40030754854296746,0.6956703568299151,0.6177034739716398
2022-08-12,0.48116566161694785,0.4341150842426682,0.48367679879214875,0.2989417909464599,0.4989802355565893,0.8279993567804106
2022-08-13,0.3186123774671392,0.35842427755861317,0.645616681544655,0.22855313599657748,0.6022338688262138,0.6507484064200946
2022-08-14,0.28929179936337834,0.7649750976425709,0.5661898258857437,0.40985778237098847,0.29541353149311733,0.5090676184885022
2022-08-15,0.2918782453539993,0.3397239712004977,0.3427098894826557,0.26687716124990113,0.799035041852676,0.6909256856884454
2022-08-16,0.5660278215030667,0.26532694148374114,0.5868303899160793,0.32355161589474957,0.3318890934628712,0.5740349774256971
2022-08-17,0.3965244401540333,0.2743275875992589,0.7473345973190061,0.43682903505417015,0.11606164843061426,0.7673227846504995
2022-08-18,0.351222584871394,0.47630969917475174,0.6276568540006976,0.26408300265676143,0.7328645851858936,0.5087478085082708
